,image_name,width,height,x0,y0,x1,y1
1257,00001223.jpg,224,224,80,13,148,91
1258,00003434.jpg,224,224,54,105,106,165
1259,00002919.jpg,224,224,27,11,81,74
1260,00002919.jpg,224,224,0,43,34,98
1261,00002919.jpg,224,224,187,23,224,83
1262,00002919.jpg,224,224,75,51,123,107
1263,00002919.jpg,224,224,110,36,168,104
1264,00003385.jpg,224,224,75,16,114,62
1265,00003385.jpg,224,224,93,60,132,105
1266,00003385.jpg,224,224,111,136,147,178
1267,00003385.jpg,224,224,71,73,102,109
1268,00003385.jpg,224,224,137,95,166,128
1269,00000854.jpg,224,224,70,43,127,108
1270,00001592.jpg,224,224,79,16,138,85
1271,00000840.jpg,224,224,75,49,155,142
1272,00001586.jpg,224,224,86,29,140,94
1273,00002931.jpg,224,224,24,142,62,186
1274,00000061.jpg,224,224,128,42,157,77
1275,00002676.jpg,224,224,82,22,160,113
1276,00002110.jpg,224,224,49,40,105,103
1277,00002110.jpg,224,224,121,17,176,82
1278,00001419.jpg,224,224,74,8,176,127
1279,00000707.jpg,224,224,128,9,199,93
1280,00000707.jpg,224,224,102,72,172,155
1281,00000707.jpg,224,224,33,64,129,173
1282,00000707.jpg,224,224,150,88,223,185
1283,00000707.jpg,224,224,75,0,149,81
1284,00000713.jpg,224,224,47,19,113,95
1285,00000713.jpg,224,224,103,15,151,70
1286,00002662.jpg,224,224,78,55,159,147
1287,00000075.jpg,224,224,11,2,142,150
1288,00002892.jpg,224,224,65,0,217,171
1289,00001343.jpg,224,224,92,16,154,88
1290,00001425.jpg,224,224,155,53,191,94
1291,00003232.jpg,224,224,32,5,105,89
1292,00003232.jpg,224,224,80,0,151,73
1293,00003232.jpg,224,224,94,60,152,127
1294,00002138.jpg,224,224,81,19,141,89
1295,00001431.jpg,224,224,95,51,148,112
1296,00001357.jpg,224,224,48,45,72,73
1297,00001357.jpg,224,224,145,66,170,96
1298,00000908.jpg,224,224,44,22,93,79
1299,00001380.jpg,224,224,100,64,145,116
1300,00002851.jpg,224,224,11,39,130,179
1301,00002689.jpg,224,224,56,78,92,120
1302,00002689.jpg,224,224,111,85,144,123
1303,00002689.jpg,224,224,29,102,55,133
1304,00000920.jpg,224,224,58,6,155,120
1305,00002845.jpg,224,224,114,54,137,82
1306,00002312.jpg,224,224,97,27,124,57
1307,00002474.jpg,224,224,0,12,125,174
1308,00002474.jpg,224,224,99,17,224,183
1309,00000263.jpg,224,224,170,29,197,59
1310,00000263.jpg,224,224,96,36,118,62
1311,00000263.jpg,224,224,133,29,157,56
1312,00001169.jpg,224,224,74,24,147,107
1313,00002306.jpg,224,224,110,16,172,88
1314,00003018.jpg,224,224,68,26,112,76
1315,00003018.jpg,224,224,120,29,154,70
1316,00003018.jpg,224,224,74,85,126,145
1317,00003030.jpg,224,224,42,15,146,136
1318,00000539.jpg,224,224,170,1,216,55
1319,00000539.jpg,224,224,17,92,109,200
1320,00000539.jpg,224,224,144,21,195,80
1321,00000539.jpg,224,224,1,0,75,77
1322,00000539.jpg,224,224,115,37,174,105
1323,00000539.jpg,224,224,64,84,134,164
1324,00000539.jpg,224,224,167,55,224,212
1325,00001627.jpg,224,224,107,33,169,104
1326,00002448.jpg,224,224,24,28,75,86
1327,00002448.jpg,224,224,103,9,180,99
1328,00001155.jpg,224,224,79,51,141,121
1329,00001633.jpg,224,224,67,18,140,101
1330,00001814.jpg,224,224,149,98,176,129
1331,00001814.jpg,224,224,77,76,105,109
1332,00001814.jpg,224,224,104,50,132,83
1333,00001814.jpg,224,224,100,115,124,143
1334,00001182.jpg,224,224,103,37,123,60
1335,00001196.jpg,224,224,128,21,167,66
1336,00001829.jpg,224,224,75,16,139,91
1337,00001815.jpg,224,224,90,10,127,51
1338,00001801.jpg,224,224,112,77,170,145
1339,00001801.jpg,224,224,24,12,141,148
1340,00001801.jpg,224,224,151,73,203,132
1341,00001154.jpg,224,224,40,12,185,181
1342,00003025.jpg,224,224,127,7,170,56
1343,00001632.jpg,224,224,99,12,171,96
1344,00000538.jpg,224,224,163,101,215,161
1345,00003031.jpg,224,224,115,65,142,95
1346,00002449.jpg,224,224,50,21,175,167
1347,00001140.jpg,224,224,97,27,146,84
1348,00001168.jpg,224,224,80,21,128,76
1349,00000510.jpg,224,224,71,19,121,77
1350,00000510.jpg,224,224,98,39,145,93
1351,00000510.jpg,224,224,137,27,190,89
1352,00000510.jpg,224,224,120,56,169,112
1353,00003019.jpg,224,224,21,41,143,184
1354,00002307.jpg,224,224,66,1,166,115
1355,00002313.jpg,224,224,72,13,160,116
1356,00000504.jpg,224,224,33,49,67,89
1357,00000504.jpg,224,224,59,78,101,125
1358,00000504.jpg,224,224,123,74,162,118
1359,00000504.jpg,224,224,76,40,110,80
1360,00000504.jpg,224,224,86,77,127,123
1361,00000504.jpg,224,224,110,48,139,82
1362,00000504.jpg,224,224,150,49,185,89
1363,00002475.jpg,224,224,87,112,109,137
1364,00000935.jpg,224,224,89,48,137,105
1365,00001395.jpg,224,224,42,0,224,223
1366,00002850.jpg,224,224,80,20,116,62
1367,00001381.jpg,224,224,92,17,146,81
1368,00000921.jpg,224,224,112,0,194,95
1369,00002878.jpg,224,224,90,85,136,138
1370,00001430.jpg,224,224,82,33,137,98
1371,00002139.jpg,224,224,12,6,129,142
1372,00002887.jpg,224,224,18,110,61,160
1373,00002887.jpg,224,224,143,94,190,149
1374,00002887.jpg,224,224,89,8,151,80
1375,00002887.jpg,224,224,39,42,98,112
1376,00001356.jpg,224,224,72,19,145,105
1377,00002893.jpg,224,224,40,45,134,154
1378,00002893.jpg,224,224,101,32,207,156
1379,00003233.jpg,224,224,94,55,133,99
1380,00001424.jpg,224,224,96,103,155,172
1381,00002105.jpg,224,224,0,0,209,144
1382,00000074.jpg,224,224,81,26,130,82
1383,00002663.jpg,224,224,27,38,94,116
1384,00002663.jpg,224,224,117,35,219,154
1385,00002677.jpg,224,224,64,24,167,145
1386,00000706.jpg,224,224,15,57,38,85
1387,00001418.jpg,224,224,105,21,131,52
1388,00002111.jpg,224,224,68,30,190,175
1389,00003390.jpg,224,224,53,8,158,132
1390,00000699.jpg,224,224,77,75,144,153
1391,00000699.jpg,224,224,151,98,215,171
1392,00001587.jpg,224,224,110,55,146,97
1393,00000841.jpg,224,224,74,0,204,139
1394,00002930.jpg,224,224,47,44,98,103
1395,00001593.jpg,224,224,62,23,112,80
1396,00003384.jpg,224,224,90,61,127,104
1397,00002918.jpg,224,224,118,55,157,99
1398,00000869.jpg,224,224,86,13,158,96
1399,00001544.jpg,224,224,88,14,152,87
1400,00000882.jpg,224,224,117,40,142,69
1401,00003353.jpg,224,224,98,86,122,116
1402,00003435.jpg,224,224,50,27,108,94
1403,00003435.jpg,224,224,123,65,176,126
1404,00001222.jpg,224,224,136,21,194,87
1405,00000128.jpg,224,224,120,74,162,122
1406,00001236.jpg,224,224,66,4,132,81
1407,00003421.jpg,224,224,41,9,133,116
1408,00003421.jpg,224,224,112,30,190,123
1409,00002059.jpg,224,224,63,26,137,111
1410,00001550.jpg,224,224,96,8,123,39
1411,00000896.jpg,224,224,72,39,144,123
1412,00002071.jpg,224,224,86,16,122,58
1413,00001578.jpg,224,224,65,57,116,117
1414,00000100.jpg,224,224,111,53,163,112
1415,00000114.jpg,224,224,47,7,99,66
1416,00000672.jpg,224,224,144,55,218,142
1417,00000672.jpg,224,224,12,23,84,106
1418,00000672.jpg,224,224,50,51,146,162
1419,00000672.jpg,224,224,101,1,168,76
1420,00000672.jpg,224,224,65,0,122,62
1421,00002065.jpg,224,224,97,13,136,58
1422,00001785.jpg,224,224,0,0,181,120
1423,00003192.jpg,224,224,106,25,177,106
1424,00003192.jpg,224,224,55,47,116,117
1425,00001791.jpg,224,224,85,31,162,120
1426,00001961.jpg,224,224,68,23,155,125
1427,00001975.jpg,224,224,85,19,147,91
1428,00002529.jpg,224,224,99,0,138,32
1429,00003151.jpg,224,224,77,46,114,89
1430,00003151.jpg,224,224,55,62,94,105
1431,00003151.jpg,224,224,33,54,66,93
1432,00001746.jpg,224,224,82,52,150,130
1433,00001752.jpg,224,224,87,15,126,60
1434,00003145.jpg,224,224,19,23,167,194
1435,00001034.jpg,224,224,32,12,80,68
1436,00002273.jpg,224,224,67,37,135,116
1437,00002267.jpg,224,224,63,4,165,124
1438,00000470.jpg,224,224,65,49,110,102
1439,00001008.jpg,224,224,81,11,136,75
1440,00002271.jpg,224,224,98,44,168,124
1441,00001778.jpg,224,224,96,2,184,107
1442,00000466.jpg,224,224,118,72,146,105
1443,00000300.jpg,224,224,41,55,75,95
1444,00000300.jpg,224,224,117,91,144,122
1445,00002517.jpg,224,224,15,56,60,109
1446,00002517.jpg,224,224,60,162,105,214
1447,00002517.jpg,224,224,70,13,113,62
1448,00002517.jpg,224,224,171,5,214,55
1449,00002517.jpg,224,224,119,53,166,106
1450,00002517.jpg,224,224,97,144,133,187
1451,00002503.jpg,224,224,80,17,210,169
1452,00000472.jpg,224,224,97,69,145,126
1453,00002265.jpg,224,224,42,17,86,68
1454,00002265.jpg,224,224,135,16,174,62
1455,00002265.jpg,224,224,103,33,136,71
1456,00001744.jpg,224,224,76,51,147,133
1457,00003153.jpg,224,224,100,49,139,93
1458,00003153.jpg,224,224,17,41,54,85
1459,00003153.jpg,224,224,176,46,211,87
1460,00003153.jpg,224,224,140,60,174,100
1461,00000328.jpg,224,224,130,38,168,82
1462,00003147.jpg,224,224,118,53,147,87
1463,00002259.jpg,224,224,133,28,170,71
1464,00002259.jpg,224,224,87,22,124,64
1465,00001977.jpg,224,224,69,15,164,126
1466,00001787.jpg,224,224,29,32,88,101
1467,00003184.jpg,224,224,117,32,138,57
1468,00003184.jpg,224,224,34,45,57,72
1469,00003184.jpg,224,224,172,59,198,91
1470,00002715.jpg,224,224,138,45,164,75
1471,00002715.jpg,224,224,115,18,149,57
1472,00002715.jpg,224,224,80,19,108,53
1473,00002715.jpg,224,224,89,73,113,101
1474,00000664.jpg,224,224,92,65,137,117
1475,00000664.jpg,224,224,24,63,63,109
1476,00000664.jpg,224,224,68,77,101,115
1477,00000664.jpg,224,224,86,42,120,80
1478,00002073.jpg,224,224,66,16,140,100
1479,00002067.jpg,224,224,63,20,172,150
1480,00003379.jpg,224,224,34,140,82,196
1481,00003379.jpg,224,224,156,10,217,81
1482,00003379.jpg,224,224,84,60,137,120
1483,00003379.jpg,224,224,87,118,137,177
1484,00000670.jpg,224,224,56,33,103,88
1485,00000670.jpg,224,224,94,37,142,92
1486,00000670.jpg,224,224,134,31,185,89
1487,00001208.jpg,224,224,130,26,154,54
1488,00002701.jpg,224,224,53,53,111,119
1489,00002701.jpg,224,224,79,46,135,112
1490,00003437.jpg,224,224,97,39,133,82
1491,00003351.jpg,224,224,89,54,125,98
1492,00000894.jpg,224,224,49,9,182,161
1493,00001552.jpg,224,224,124,98,148,126
1494,00001234.jpg,224,224,71,47,145,131
1495,00002932.jpg,224,224,75,13,121,67
1496,00002932.jpg,224,224,75,92,120,144
1497,00000843.jpg,224,224,154,17,179,46
1498,00001585.jpg,224,224,36,19,141,138
1499,00002098.jpg,224,224,86,1,133,56
1500,00000857.jpg,224,224,80,9,163,107
1501,00001591.jpg,224,224,74,17,135,89
1502,00002926.jpg,224,224,195,42,218,68
1503,00001368.jpg,224,224,102,19,142,66
1504,00003219.jpg,224,224,78,45,169,151
1505,00002113.jpg,224,224,30,15,140,143
1506,00000704.jpg,224,224,41,50,101,117
1507,00000704.jpg,224,224,101,63,185,160
1508,00000704.jpg,224,224,124,27,164,72
1509,00000704.jpg,224,224,41,24,75,63
1510,00000704.jpg,224,224,96,21,133,64
1511,00002675.jpg,224,224,56,36,161,158
1512,00001354.jpg,224,224,97,17,155,84
1513,00002885.jpg,224,224,136,101,164,132
1514,00002885.jpg,224,224,80,43,112,79
1515,00002885.jpg,224,224,104,107,130,137
1516,00002885.jpg,224,224,84,125,108,154
1517,00002885.jpg,224,224,118,57,146,90
1518,00002885.jpg,224,224,62,97,91,130
1519,00003225.jpg,224,224,85,78,109,105
1520,00003225.jpg,224,224,144,89,167,116
1521,00001432.jpg,224,224,94,36,180,138
1522,00001426.jpg,224,224,88,72,129,120
1523,00000738.jpg,224,224,133,30,172,74
1524,00000738.jpg,224,224,28,10,66,55
1525,00000738.jpg,224,224,0,25,37,83
1526,00000738.jpg,224,224,91,49,124,89
1527,00003231.jpg,224,224,80,66,103,93
1528,00002891.jpg,224,224,93,38,151,105
1529,00001340.jpg,224,224,60,43,118,111
1530,00002846.jpg,224,224,73,29,122,86
1531,00001397.jpg,224,224,96,24,184,124
1532,00000089.jpg,224,224,83,44,123,89
1533,00000923.jpg,224,224,104,18,125,43
1534,00001383.jpg,224,224,69,7,174,128
1535,00002852.jpg,224,224,49,45,161,175
1536,00002305.jpg,224,224,75,54,121,107
1537,00002477.jpg,224,224,143,5,183,52
1538,00002477.jpg,224,224,48,53,93,105
1539,00000506.jpg,224,224,46,72,81,113
1540,00000506.jpg,224,224,144,50,179,90
1541,00000506.jpg,224,224,104,61,156,122
1542,00002311.jpg,224,224,72,51,145,134
1543,00001630.jpg,224,224,5,1,184,196
1544,00002339.jpg,224,224,56,5,178,144
1545,00003027.jpg,224,224,145,76,171,106
1546,00001156.jpg,224,224,102,36,183,133
1547,00003033.jpg,224,224,53,86,119,164
1548,00003033.jpg,224,224,102,57,169,135
1549,00001624.jpg,224,224,87,21,155,101
1550,00001817.jpg,224,224,51,12,138,116
1551,00001803.jpg,224,224,38,21,174,179
1552,00001195.jpg,224,224,37,18,97,88
1553,00001180.jpg,224,224,24,16,136,147
1554,00002489.jpg,224,224,53,19,116,93
1555,00001802.jpg,224,224,83,32,124,79
1556,00001631.jpg,224,224,92,78,127,118
1557,00000249.jpg,224,224,137,27,174,69
1558,00002310.jpg,224,224,103,44,153,102
1559,00000507.jpg,224,224,139,8,190,68
1560,00000507.jpg,224,224,73,69,134,140
1561,00000507.jpg,224,224,105,54,160,116
1562,00000507.jpg,224,224,0,22,52,106
1563,00000507.jpg,224,224,91,62,146,128
1564,00002462.jpg,224,224,108,28,173,103
1565,00000275.jpg,224,224,85,26,127,74
1566,00002853.jpg,224,224,69,54,96,86
1567,00002853.jpg,224,224,95,56,123,89
1568,00002853.jpg,224,224,130,59,159,93
1569,00001382.jpg,224,224,86,12,123,55
1570,00000088.jpg,224,224,88,30,132,80
1571,00001396.jpg,224,224,114,23,214,142
1572,00002847.jpg,224,224,72,48,144,130
1573,00000936.jpg,224,224,88,19,160,103
1574,00003230.jpg,224,224,116,45,164,101
1575,00001427.jpg,224,224,78,20,136,87
1576,00001341.jpg,224,224,87,24,121,64
1577,00002890.jpg,224,224,79,42,142,115
1578,00002884.jpg,224,224,117,45,162,97
1579,00002884.jpg,224,224,156,48,203,103
1580,00002884.jpg,224,224,43,23,88,75
1581,00002884.jpg,224,224,69,41,111,91
1582,00001355.jpg,224,224,46,0,160,128
1583,00001433.jpg,224,224,88,19,131,70
1584,00003224.jpg,224,224,34,88,126,195
1585,00003224.jpg,224,224,81,94,188,216
1586,00000705.jpg,224,224,86,39,132,92
1587,00000705.jpg,224,224,141,86,169,118
1588,00002674.jpg,224,224,15,61,76,133
1589,00002674.jpg,224,224,120,73,179,142
1590,00002674.jpg,224,224,71,55,128,120
1591,00001369.jpg,224,224,72,71,125,133
1592,00000077.jpg,224,224,87,36,111,62
1593,00002660.jpg,224,224,69,30,128,99
1594,00002106.jpg,224,224,86,5,132,59
1595,00003218.jpg,224,224,121,67,157,109
1596,00000711.jpg,224,224,27,77,77,135
1597,00000711.jpg,224,224,120,63,167,118
1598,00000711.jpg,224,224,64,96,109,147
1599,00001590.jpg,224,224,24,58,106,154
1600,00001590.jpg,224,224,135,59,222,167
1601,00000856.jpg,224,224,84,42,106,67
1602,00002099.jpg,224,224,112,19,150,62
1603,00002099.jpg,224,224,134,34,173,78
1604,00003393.jpg,224,224,70,28,105,70
1605,00001584.jpg,224,224,115,45,155,92
1606,00000842.jpg,224,224,74,37,98,64
1607,00000842.jpg,224,224,118,50,139,73
1608,00003344.jpg,224,224,95,91,122,122
1609,00003344.jpg,224,224,160,84,184,112
1610,00003344.jpg,224,224,64,99,90,129
1611,00003344.jpg,224,224,37,88,61,116
1612,00003344.jpg,224,224,148,116,170,142
1613,00003344.jpg,224,224,131,93,152,116
1614,00000895.jpg,224,224,25,21,161,180
1615,00001235.jpg,224,224,69,0,221,133
1616,00002728.jpg,224,224,70,9,154,105
1617,00003436.jpg,224,224,91,52,144,114
1618,00001221.jpg,224,224,98,20,140,68
1619,00001547.jpg,224,224,104,18,162,85
1620,00000881.jpg,224,224,83,21,149,98
1621,00003378.jpg,224,224,99,68,133,106
1622,00003378.jpg,224,224,63,43,102,88
1623,00003378.jpg,224,224,125,42,163,86
1624,00003378.jpg,224,224,33,66,66,103
1625,00003378.jpg,224,224,68,90,96,123
1626,00003378.jpg,224,224,147,72,177,108
1627,00002066.jpg,224,224,76,3,133,70
1628,00001209.jpg,224,224,74,27,153,118
1629,00000103.jpg,224,224,102,62,169,140
1630,00002714.jpg,224,224,55,20,167,151
1631,00000665.jpg,224,224,90,52,166,141
1632,00000665.jpg,224,224,51,66,117,143
1633,00003185.jpg,224,224,129,25,215,125
1634,00003185.jpg,224,224,65,0,162,113
1635,00001792.jpg,224,224,104,20,128,48
1636,00001786.jpg,224,224,54,39,141,143
1637,00003191.jpg,224,224,77,46,148,128
1638,00001976.jpg,224,224,37,34,90,96
1639,00001962.jpg,224,224,67,5,143,95
1640,00001989.jpg,224,224,92,0,162,76
1641,00001751.jpg,224,224,99,31,151,92
1642,00002258.jpg,224,224,1,0,224,219
1643,00003146.jpg,224,224,177,66,214,110
1644,00003146.jpg,224,224,96,44,135,88
1645,00003146.jpg,224,224,51,80,90,125
1646,00003146.jpg,224,224,124,89,163,135
1647,00003146.jpg,224,224,13,79,50,122
1648,00003152.jpg,224,224,106,25,177,106
1649,00003152.jpg,224,224,55,47,116,117
1650,00001745.jpg,224,224,88,28,155,106
1651,00001023.jpg,224,224,89,19,132,69
1652,00000315.jpg,224,224,55,27,130,114
1653,00002264.jpg,224,224,63,22,153,127
1654,00001779.jpg,224,224,94,35,131,77
1655,00002516.jpg,224,224,66,30,128,102
1656,00000301.jpg,224,224,112,67,154,115
1657,00001006.jpg,224,224,5,9,147,179
1658,00003177.jpg,224,224,71,1,146,71
1659,00002269.jpg,224,224,90,5,223,194
1660,00001760.jpg,224,224,38,12,187,181
1661,00003163.jpg,224,224,136,78,174,123
1662,00001012.jpg,224,224,96,64,140,117
1663,00000442.jpg,224,224,81,46,133,107
1664,00001984.jpg,224,224,105,35,199,146
1665,00001990.jpg,224,224,73,0,118,51
1666,00002296.jpg,224,224,100,13,196,126
1667,00003188.jpg,224,224,50,50,91,99
1668,00002282.jpg,224,224,23,25,84,95
1669,00002282.jpg,224,224,162,28,205,78
1670,00002282.jpg,224,224,128,89,156,121
1671,00001562.jpg,224,224,126,12,152,41
1672,00001562.jpg,224,224,91,5,119,38
1673,00003413.jpg,224,224,45,63,86,111
1674,00003413.jpg,224,224,90,66,129,111
1675,00003413.jpg,224,224,70,28,109,74
1676,00003413.jpg,224,224,112,36,154,85
1677,00003413.jpg,224,224,164,80,205,127
1678,00001204.jpg,224,224,82,0,168,95
1679,00001210.jpg,224,224,86,6,137,66
1680,00003407.jpg,224,224,140,77,165,106
1681,00003407.jpg,224,224,102,80,128,110
1682,00003407.jpg,224,224,39,77,64,104
1683,00003361.jpg,224,224,52,123,101,180
1684,00003361.jpg,224,224,139,37,183,87
1685,00003361.jpg,224,224,170,51,213,101
1686,00003361.jpg,224,224,103,109,149,162
1687,00003361.jpg,224,224,104,47,144,93
1688,00003361.jpg,224,224,46,67,89,118
1689,00003361.jpg,224,224,66,52,108,101
1690,00003361.jpg,224,224,180,102,223,161
1691,00003361.jpg,224,224,0,114,42,168
1692,00001576.jpg,224,224,100,21,192,128
1693,00002057.jpg,224,224,126,21,168,68
1694,00000640.jpg,224,224,22,51,82,121
1695,00000640.jpg,224,224,77,59,144,135
1696,00000640.jpg,224,224,154,60,212,125
1697,00000640.jpg,224,224,117,14,174,80
1698,00000640.jpg,224,224,55,13,114,82
1699,00000898.jpg,224,224,87,13,133,68
1700,00001238.jpg,224,224,7,7,107,124
1701,00002725.jpg,224,224,77,36,143,111
1702,00002043.jpg,224,224,69,19,118,76
1703,00002916.jpg,224,224,112,49,139,82
1704,00002916.jpg,224,224,74,38,102,70
1705,00002902.jpg,224,224,55,19,180,165
1706,00002094.jpg,224,224,96,14,156,85
1707,00002080.jpg,224,224,15,0,209,89
1708,00001589.jpg,224,224,105,33,131,64
1709,00000697.jpg,224,224,97,9,166,90
1710,00000697.jpg,224,224,21,52,83,124
1711,00000697.jpg,224,224,141,0,220,77
1712,00000697.jpg,224,224,51,47,109,114
1713,00001416.jpg,224,224,57,11,104,65
1714,00002679.jpg,224,224,83,9,166,107
1715,00001370.jpg,224,224,101,7,152,65
1716,00001364.jpg,224,224,86,55,132,110
1717,00001402.jpg,224,224,77,11,100,38
1718,00001402.jpg,224,224,117,21,139,45
1719,00002123.jpg,224,224,54,18,188,170
1720,00000734.jpg,224,224,44,13,91,66
1721,00000734.jpg,224,224,158,44,203,97
1722,00000734.jpg,224,224,70,32,116,85
1723,00002645.jpg,224,224,26,55,70,106
1724,00002645.jpg,224,224,119,56,161,105
1725,00002651.jpg,224,224,85,88,133,143
1726,00002651.jpg,224,224,55,75,110,139
1727,00002889.jpg,224,224,18,0,177,163
1728,00001358.jpg,224,224,69,19,148,110
1729,00002137.jpg,224,224,67,24,135,102
1730,00000913.jpg,224,224,88,8,120,46
1731,00002876.jpg,224,224,98,78,140,127
1732,00002876.jpg,224,224,112,18,143,54
1733,00000091.jpg,224,224,54,29,194,188
1734,00000085.jpg,224,224,70,26,132,98
1735,00002692.jpg,224,224,102,36,210,160
1736,00002692.jpg,224,224,15,22,132,155
1737,00003003.jpg,224,224,111,48,214,168
1738,00003003.jpg,224,224,60,35,150,139
1739,00003003.jpg,224,224,9,33,112,151
1740,00001600.jpg,224,224,54,4,184,156
1741,00003017.jpg,224,224,75,31,158,127
1742,00000536.jpg,224,224,19,78,91,162
1743,00000536.jpg,224,224,66,60,140,147
1744,00000536.jpg,224,224,97,43,174,133
1745,00001628.jpg,224,224,99,20,155,86
1746,00000522.jpg,224,224,21,58,91,140
1747,00000522.jpg,224,224,9,17,48,63
1748,00000522.jpg,224,224,111,59,153,107
1749,00000522.jpg,224,224,86,78,144,146
1750,00000522.jpg,224,224,133,12,173,58
1751,00000522.jpg,224,224,154,46,210,110
1752,00002484.jpg,224,224,71,56,125,117
1753,00001833.jpg,224,224,69,22,174,144
1754,00001827.jpg,224,224,90,14,137,71
1755,00002490.jpg,224,224,89,25,182,132
1756,00002490.jpg,224,224,43,38,133,143
1757,00001199.jpg,224,224,74,24,165,133
1758,00001826.jpg,224,224,87,8,131,60
1759,00001198.jpg,224,224,100,13,127,44
1760,00002491.jpg,224,224,104,19,155,77
1761,00002491.jpg,224,224,56,34,105,90
1762,00002485.jpg,224,224,50,37,73,64
1763,00002485.jpg,224,224,147,60,169,85
1764,00002485.jpg,224,224,106,78,128,104
1765,00001832.jpg,224,224,38,16,180,178
1766,00000523.jpg,224,224,123,84,158,125
1767,00000523.jpg,224,224,158,85,190,123
1768,00000523.jpg,224,224,68,60,94,91
1769,00000523.jpg,224,224,14,72,50,114
1770,00000523.jpg,224,224,57,123,93,165
1771,00002334.jpg,224,224,76,9,124,64
1772,00002452.jpg,224,224,30,55,173,220
1773,00002446.jpg,224,224,124,29,152,62
1774,00001629.jpg,224,224,93,32,133,78
1775,00003016.jpg,224,224,115,44,174,111
1776,00001601.jpg,224,224,141,44,178,88
1777,00001167.jpg,224,224,99,30,163,105
1778,00001615.jpg,224,224,86,15,168,111
1779,00003002.jpg,224,224,78,110,129,169
1780,00003002.jpg,224,224,32,33,84,93
1781,00003002.jpg,224,224,121,80,173,140
1782,00003002.jpg,224,224,43,130,94,188
1783,00003002.jpg,224,224,78,14,133,77
1784,00002687.jpg,224,224,37,92,78,139
1785,00002687.jpg,224,224,109,97,147,141
1786,00002687.jpg,224,224,81,46,116,86
1787,00002687.jpg,224,224,148,99,185,143
1788,00002687.jpg,224,224,128,52,164,94
1789,00002877.jpg,224,224,65,13,108,63
1790,00002877.jpg,224,224,91,52,133,100
1791,00002863.jpg,224,224,151,80,172,104
1792,00001359.jpg,224,224,50,56,104,119
1793,00000047.jpg,224,224,141,23,182,71
1794,00000047.jpg,224,224,110,70,145,111
1795,00002650.jpg,224,224,90,36,192,155
1796,00002136.jpg,224,224,41,3,93,62
1797,00002136.jpg,224,224,132,74,186,138
1798,00003228.jpg,224,224,0,0,224,221
1799,00000735.jpg,224,224,101,57,126,86
1800,00002122.jpg,224,224,69,50,101,88
1801,00002122.jpg,224,224,101,67,123,92
1802,00001365.jpg,224,224,88,42,134,95
1803,00001403.jpg,224,224,84,40,134,98
1804,00003200.jpg,224,224,129,63,156,94
1805,00001417.jpg,224,224,50,6,155,128
1806,00001371.jpg,224,224,37,12,176,173
1807,00002678.jpg,224,224,57,46,126,128
1808,00002678.jpg,224,224,95,37,174,126
1809,00001588.jpg,224,224,86,1,186,120
1810,00002081.jpg,224,224,95,15,132,58
1811,00002095.jpg,224,224,73,8,153,101
1812,00000682.jpg,224,224,105,57,144,103
1813,00000682.jpg,224,224,166,100,205,145
1814,00000682.jpg,224,224,99,104,140,151
1815,00000682.jpg,224,224,19,57,67,114
1816,00002903.jpg,224,224,76,22,111,63
1817,00000872.jpg,224,224,87,17,141,80
1818,00000866.jpg,224,224,90,0,223,210
1819,00002042.jpg,224,224,86,6,133,62
1820,00000899.jpg,224,224,41,20,143,142
1821,00000641.jpg,224,224,109,105,147,150
1822,00000641.jpg,224,224,17,108,53,151
1823,00000641.jpg,224,224,73,91,112,136
1824,00000641.jpg,224,224,66,54,98,91
1825,00000641.jpg,224,224,142,48,166,76
1826,00000641.jpg,224,224,143,72,179,115
1827,00000641.jpg,224,224,50,76,77,108
1828,00000641.jpg,224,224,110,47,142,84
1829,00003348.jpg,224,224,132,96,195,169
1830,00003348.jpg,224,224,38,130,103,206
1831,00003348.jpg,224,224,66,53,143,145
1832,00002730.jpg,224,224,124,45,173,102
1833,00000127.jpg,224,224,93,104,116,130
1834,00001239.jpg,224,224,106,47,131,76
1835,00002718.jpg,224,224,110,28,163,91
1836,00003406.jpg,224,224,145,142,187,192
1837,00003406.jpg,224,224,42,19,92,77
1838,00003406.jpg,224,224,152,14,196,66
1839,00003406.jpg,224,224,37,132,82,184
1840,00001577.jpg,224,224,47,10,94,65
1841,00003374.jpg,224,224,53,122,89,163
1842,00003374.jpg,224,224,135,120,170,161
1843,00003374.jpg,224,224,95,108,132,150
1844,00001563.jpg,224,224,98,37,177,129
1845,00001205.jpg,224,224,75,34,172,148
1846,00002283.jpg,224,224,74,23,150,108
1847,00000480.jpg,224,224,92,49,165,134
1848,00002297.jpg,224,224,145,21,178,60
1849,00002297.jpg,224,224,46,24,78,61
1850,00001991.jpg,224,224,44,0,177,139
1851,00002240.jpg,224,224,45,31,104,100
1852,00000331.jpg,224,224,101,95,128,127
1853,00000325.jpg,224,224,71,19,132,88
1854,00002254.jpg,224,224,97,23,135,68
1855,00001985.jpg,224,224,81,0,148,75
1856,00003162.jpg,224,224,50,50,91,99
1857,00001775.jpg,224,224,43,4,165,143
1858,00001013.jpg,224,224,78,24,140,96
1859,00001007.jpg,224,224,90,36,128,81
1860,00001761.jpg,224,224,75,28,146,108
1861,00002518.jpg,224,224,13,8,132,147
1862,00001011.jpg,224,224,75,18,154,111
1863,00000469.jpg,224,224,32,98,60,130
